snapshot_id,account_id,snapshot_date,closing_balance
57867,268,2024-02-24,327132.66
52889,246,2024-07-14,167562.4
142451,640,2024-06-30,443240.07
154983,692,2024-06-19,399303.43
94488,434,2024-06-23,235391.8
164357,730,2025-03-26,268706.89
178868,796,2025-01-01,426592.76
159553,713,2024-11-01,477782.52
150945,679,2024-04-28,169198.04
5359,31,2024-06-05,429479.27
116372,531,2024-11-07,42091.66
19067,93,2024-10-08,310226.86
51281,238,2025-01-13,115174.45
2153,14,2024-06-27,244644.94
177456,789,2025-03-20,474090.39
140045,630,2024-12-11,77301.15
25117,120,2024-11-26,474122.02
137308,620,2024-08-21,123910.44
175553,781,2025-01-09,14992.25
159613,713,2024-12-31,500524.18
51211,238,2024-11-04,126620.02
164214,730,2024-11-03,266280.5
69546,319,2025-02-24,176399.67
148195,666,2024-04-25,205775.53
113079,517,2024-07-29,32718.84
168352,749,2024-07-15,81263.9
165174,733,2025-02-16,413919.75
121828,553,2024-11-30,338702.69
18431,90,2025-02-18,113801.68
162600,725,2024-06-13,510399.12
61475,283,2024-05-30,445259.38
113177,517,2024-11-04,77559.9
6346,35,2024-11-30,300559.81
72488,332,2025-02-09,251246.85
19898,99,2024-12-13,482352.53
177851,791,2024-07-19,266517.42
16299,80,2024-09-25,48508.87
162060,722,2025-02-21,365444.12
122806,557,2024-07-24,185391.88
145295,654,2024-02-26,469708.3
27986,130,2024-08-12,434765.67
14857,74,2025-02-23,167942.49
37379,171,2025-02-22,424323.36
110454,507,2024-05-18,179928.95
18259,90,2024-08-30,107588.8
84671,388,2025-03-26,387159.67
8078,44,2024-09-24,149047.37
83294,383,2024-09-08,508889.44
152943,685,2024-05-16,403957.59
101109,461,2025-03-15,18014.19
48110,224,2024-07-14,145925.39
14746,74,2024-11-04,170505.48
66704,305,2024-05-14,281661.32
91826,422,2024-05-11,280634.4
3849,24,2024-11-02,347907.55
137579,621,2024-05-28,238979.66
43417,198,2025-02-23,39050.54
35013,160,2024-07-15,359972.15
74704,342,2025-01-16,96612.94
29567,137,2025-02-19,66210.9
52268,243,2025-02-21,354307.46
52806,246,2024-04-22,150126.42
95817,438,2024-09-21,13206.98
57223,266,2024-08-03,215640.42
124401,567,2024-04-21,374932.62
107407,491,2024-12-05,58791.54
85433,391,2025-03-26,317270.21
58431,270,2024-11-07,404127.92
159200,711,2024-09-18,437253.65
165437,735,2024-11-30,459774.19
174362,777,2024-10-19,14348.48
107870,492,2025-03-06,317320.0
179502,799,2024-07-08,473877.77
139870,630,2024-06-19,76455.06
178368,792,2024-10-26,406615.55
11573,58,2024-09-22,44886.94
23326,113,2024-09-28,29220.36
107760,492,2024-11-16,310119.38
120413,548,2024-08-01,312175.49
170019,759,2025-02-08,280387.53
15654,77,2025-01-19,18452.8
165489,735,2025-01-21,465003.89
99505,454,2024-10-11,93097.95
67454,308,2024-08-28,62156.16
50145,233,2025-03-16,453984.34
23678,114,2024-11-26,4086.66
3998,24,2025-03-31,341148.31
133312,600,2025-03-27,35064.89
48816,226,2024-09-28,348888.92
79294,366,2024-10-03,109886.6
95310,437,2024-04-27,334194.83
168798,752,2024-08-04,395325.64
72069,330,2025-01-08,285740.41
28918,133,2025-01-07,143211.69
115757,527,2025-02-26,314825.45
101958,464,2025-03-16,153395.27
49852,231,2025-01-13,334614.63
87210,398,2024-07-03,272091.35
51101,238,2024-07-17,146271.21
103124,471,2024-11-07,97477.55
62299,286,2024-07-13,136574.56
56214,262,2024-10-14,266419.0
166829,742,2024-04-06,340020.26
79021,365,2025-03-19,320371.05
119026,541,2025-03-29,291594.01
30328,140,2024-08-18,46075.04
18694,91,2024-10-16,237243.99
13060,65,2024-10-30,98246.9
48998,226,2025-03-29,358129.21
65236,299,2024-09-17,138099.27
21218,103,2024-09-11,483245.24
9156,47,2025-03-29,272635.41
3494,20,2025-03-06,185824.29
162984,726,2024-05-07,302279.76
104552,477,2024-11-18,428728.9
30094,139,2024-09-08,112190.41
113514,518,2024-12-24,406296.05
18504,91,2024-04-09,258189.53
27450,128,2025-01-30,502253.51
40731,186,2025-03-23,309752.66
35966,165,2024-11-18,87275.42
133057,599,2024-09-18,125344.21
81361,372,2025-02-14,542951.48
83233,382,2025-03-13,265631.48
54466,254,2025-03-07,275462.66
68637,314,2025-03-16,13241.42
25460,122,2024-10-06,373739.0
34136,155,2025-03-30,391022.44
113421,518,2024-09-22,407127.96
55,1,2025-01-02,251495.05
65118,298,2025-03-20,177044.07
108826,497,2024-11-11,46593.93
53434,248,2024-10-16,260525.82
133695,604,2024-07-01,150253.04
117605,536,2024-05-31,176921.25
178453,792,2025-01-19,417373.04
13859,69,2024-11-07,329904.47
84090,385,2025-02-15,351448.7
92128,422,2025-03-09,335221.52
125360,572,2025-01-02,344583.12
60764,280,2025-01-25,121328.67
170771,764,2024-10-16,143206.29
42863,197,2024-08-28,306315.35
22933,110,2024-11-20,228464.83
64343,295,2024-05-18,525777.94
13216,66,2025-03-27,374396.36
160869,716,2025-02-17,30036.02
138444,623,2024-07-20,361148.34
12437,60,2025-01-31,376501.51
87414,398,2025-01-23,265807.93
118707,540,2025-01-31,363084.26
146507,659,2025-03-07,85619.4
168656,750,2024-12-03,429372.74
74830,343,2025-02-07,232631.03
3919,24,2025-01-11,331839.29
76541,351,2024-07-07,133282.08
91820,422,2024-05-05,283926.79
113600,518,2025-03-20,414211.4
1773,12,2025-03-03,293966.52
129684,587,2025-03-13,204002.04
118823,541,2024-09-07,260833.39
18821,91,2025-02-20,246982.49
178617,793,2025-01-07,226549.11
6701,37,2024-09-15,2723.63
76497,351,2024-05-24,119986.34
37175,171,2024-08-02,421053.47
168416,749,2024-09-17,84261.78
12607,63,2024-09-26,112682.24
52531,244,2025-01-14,200529.76
82139,374,2024-12-23,272722.98
77207,353,2024-12-14,306832.51
54792,255,2024-12-25,504056.48
45503,210,2024-11-27,443622.1
142199,639,2024-09-12,380230.04
133685,604,2024-06-21,153686.08
111635,511,2024-05-29,348502.12
131120,592,2025-03-02,199301.61
140095,630,2025-01-30,79442.09
72387,332,2024-10-31,284403.41
98571,451,2024-07-10,452107.05
141300,636,2025-03-03,427238.04
154628,691,2024-06-24,143696.37
61053,282,2024-06-25,332925.9
82690,379,2024-10-30,361066.59
98904,452,2024-10-07,123902.37
22362,108,2024-02-14,390682.95
8468,45,2025-02-09,231317.75
38611,178,2024-10-08,305988.42
75752,349,2024-02-29,371897.64
152379,683,2024-03-18,230180.13
148313,666,2024-08-21,190782.43
172672,770,2025-03-13,250880.26
115426,525,2024-11-05,40125.0
29308,137,2024-06-05,89910.65
5867,33,2024-10-08,46303.33
83316,383,2024-09-30,506056.76
18512,91,2024-04-17,258811.39
56033,262,2024-04-16,287472.53
4729,27,2025-03-05,56082.97
41609,191,2024-05-06,70998.62
145985,657,2024-11-25,312509.6
45797,212,2024-09-04,273837.91
56221,262,2024-10-21,261815.79
62912,288,2025-01-14,481758.26
115209,523,2025-02-27,208119.62
163619,727,2024-12-13,528317.92
143814,646,2025-02-23,247450.44
57472,267,2024-04-03,187592.59
124096,566,2024-06-25,12188.85
142976,643,2025-01-03,306271.15
41283,189,2025-01-25,237064.9
166912,742,2024-06-28,370844.53
159199,711,2024-09-17,437748.75
118607,540,2024-10-23,389837.27
144013,649,2024-07-24,246369.04
81335,372,2025-01-19,548721.53
1109,5,2025-03-04,43645.22
104210,475,2024-07-21,120373.9
41124,189,2024-08-19,256131.75
64999,297,2025-02-11,209446.43
160739,716,2024-10-10,41407.04
75679,348,2025-03-14,321280.58
58918,271,2025-01-10,242795.34
177392,789,2025-01-15,477668.86
174644,778,2024-12-01,26997.08
95991,438,2025-03-14,77261.36
46616,215,2024-09-23,284860.39
173063,772,2024-12-01,506399.58
145679,654,2025-03-16,460913.64
174064,775,2025-02-19,278597.74
124818,568,2025-03-06,154231.46
176240,785,2025-01-19,153217.29
115879,529,2024-11-30,279256.97
48250,224,2024-12-01,165772.0
12146,60,2024-04-15,374304.35
110076,505,2024-12-15,96849.55
48428,225,2024-03-24,300797.29
164481,732,2024-05-15,217032.83
160229,715,2024-04-14,342235.05
162216,723,2024-11-09,430546.33
139605,629,2024-12-15,331306.61
101493,463,2024-09-10,205319.82
142759,641,2025-03-02,122048.01
180066,800,2025-01-08,88382.66
152670,683,2025-01-03,217511.13
175735,783,2025-03-17,359720.93
165217,733,2025-03-31,427480.5
139474,628,2024-12-20,344875.29
81347,372,2025-01-31,552100.7
71632,329,2024-09-02,440960.04
49809,230,2025-03-26,151568.68
170736,764,2024-09-11,137244.54
164735,732,2025-01-24,200804.95
70275,322,2025-03-21,38365.5
65500,300,2024-05-09,35939.68
160983,717,2024-10-07,182454.97
108022,493,2024-09-02,478768.31
63325,290,2024-07-24,455573.73
165559,736,2024-03-04,252536.0
18527,91,2024-05-02,256167.49
54420,254,2025-01-20,287534.67
1944,13,2024-12-04,375623.67
153492,686,2025-01-06,166428.7
25324,122,2024-05-23,393310.03
7831,43,2024-12-02,94397.58
132319,597,2024-04-08,454320.24
48227,224,2024-11-08,149362.79
178337,792,2024-09-25,396234.38
94643,434,2024-11-25,187372.27
65520,300,2024-05-29,50697.51
74457,341,2024-12-01,380705.52
64126,293,2024-12-24,260543.44
120562,548,2024-12-28,282654.93
162241,723,2024-12-04,432108.11
168050,747,2025-02-22,222155.99
176621,786,2025-02-11,444463.39
97825,447,2025-02-15,307725.31
172364,768,2025-03-10,437928.51
106489,487,2024-10-13,181087.51
74467,341,2024-12-11,377060.98
87262,398,2024-08-24,266744.21
140746,633,2025-01-18,316360.85
99683,455,2024-01-22,138372.55
146891,661,2024-08-28,203338.32
152085,682,2024-08-05,362194.87
128931,585,2024-12-07,440530.66
55458,259,2025-03-31,222798.29
72925,335,2025-03-01,224056.82
70934,326,2024-12-24,79903.11
25246,121,2025-03-28,394343.09
172677,770,2025-03-18,250873.05
78334,360,2025-01-04,166901.34
25732,123,2024-10-29,29816.49
20387,101,2024-05-21,275681.5
26989,126,2025-01-14,28653.66
5812,33,2024-08-14,88067.59
160296,715,2024-06-20,329566.26
83752,385,2024-03-14,354522.09
5138,29,2025-03-02,312279.76
173707,774,2025-03-27,405902.32
134351,605,2025-02-25,487914.95
79814,367,2024-12-30,49044.29
148575,667,2025-03-02,441495.06
23224,113,2024-06-18,32558.91
97308,445,2025-01-11,200122.48
54601,255,2024-06-17,470529.1
87185,398,2024-06-08,274953.67
42825,197,2024-07-21,299094.55
170917,764,2025-03-11,173615.25
137894,622,2024-02-07,122461.01
93169,428,2025-02-10,395664.68
142565,640,2024-10-22,450101.83
144697,651,2024-12-02,375525.4
144198,649,2025-01-25,270014.87
159498,712,2025-03-30,433128.27
152892,684,2025-03-30,12604.72
148586,667,2025-03-13,453588.54
114791,522,2025-01-27,138375.91
22588,108,2024-09-27,378185.95
157399,703,2024-12-18,31766.84
120370,548,2024-06-19,319189.1
58081,268,2024-09-25,305668.97
49235,227,2024-12-16,43921.34
117837,536,2025-01-18,237757.8
87177,398,2024-05-31,281328.34
147115,662,2024-11-11,498656.94
4689,27,2025-01-24,40456.15
170427,762,2025-03-06,259986.31
168987,752,2025-02-09,449653.71
145080,653,2024-10-13,263805.35
105944,484,2024-10-07,244074.46
91038,417,2025-03-21,187351.91
136381,616,2024-07-18,486831.99
86619,395,2024-12-16,191290.54
24197,116,2024-08-19,180513.36
100329,458,2025-03-15,57533.11
69999,322,2024-06-18,50505.27
126824,577,2025-02-06,517187.34
59707,276,2024-08-31,131727.12
125196,571,2025-03-08,217759.75
170684,764,2024-07-21,141500.74
36749,169,2024-07-24,263014.4
163047,726,2024-07-09,305901.98
7609,42,2025-03-30,348653.73
24768,119,2025-03-10,175590.37
176664,786,2025-03-26,424736.03
165891,736,2025-01-30,248365.0
9725,50,2024-12-14,150705.56
155227,692,2025-02-18,424927.23
106324,486,2025-01-14,15720.67
164189,730,2024-10-09,251712.99
79317,366,2024-10-26,109011.71
25287,122,2024-04-16,399371.42
15743,78,2024-10-23,169637.91
105998,484,2024-11-30,242921.07
97772,446,2025-03-11,281674.32
176176,785,2024-11-16,139851.68
34911,159,2025-03-28,484218.98
17913,88,2025-01-19,138389.87
173230,773,2025-03-02,309159.59
82327,375,2025-02-16,182122.99
106519,487,2024-11-12,187284.02
134164,605,2024-08-22,504057.52
43064,197,2025-03-17,281610.78
99608,454,2025-01-22,89957.37
165058,733,2024-10-23,421966.07
64039,293,2024-09-28,260561.99
125394,572,2025-02-05,353051.58
24680,119,2024-12-12,195265.88
15227,76,2024-04-16,513718.8
110433,507,2024-04-27,163543.91
151950,682,2024-03-23,372243.82
62774,287,2024-12-02,392672.31
119421,544,2024-02-18,169847.07
20611,101,2024-12-31,240661.59
124423,567,2024-05-13,370178.05
937,4,2024-12-19,61530.95
54375,254,2024-12-06,266042.86
21411,103,2025-03-23,484401.91
96239,440,2024-04-16,121115.82
83713,384,2025-03-04,116823.74
145073,653,2024-10-06,258621.1
83380,383,2024-12-03,497750.61
123458,561,2025-01-30,9305.78
142086,638,2025-03-14,187147.18
24371,116,2025-02-09,132514.43
90487,415,2024-08-02,390449.88
112321,513,2024-06-03,37452.67
131915,595,2024-07-01,396100.05
122956,557,2024-12-21,140504.88
120025,546,2024-11-30,381810.76
117252,535,2024-05-23,405575.68
158929,708,2024-12-13,35107.0
51282,238,2025-01-14,115974.35
92961,427,2024-10-15,317342.41
71688,329,2024-10-28,441236.19
142364,639,2025-02-24,353610.34
115716,527,2025-01-16,310122.56
163822,728,2025-01-31,331749.27
165067,733,2024-11-01,419085.3
38994,179,2025-01-20,388933.06
57835,268,2024-01-23,326844.25
133568,604,2024-02-25,133186.46
90134,412,2025-02-25,401044.38
84355,386,2024-12-24,143755.74
115729,527,2025-01-29,321941.39
115864,529,2024-11-15,282302.71
5088,29,2025-01-11,317903.81
134558,606,2024-11-19,412241.39
119355,543,2025-02-09,4201.4
118915,541,2024-12-08,290452.81
155824,694,2024-09-18,6770.24
162978,726,2024-05-01,298648.59
8384,45,2024-11-17,235820.26
50105,233,2025-02-04,461086.68
132841,598,2024-12-19,440076.65
94640,434,2024-11-22,186967.86
56669,264,2025-01-28,485845.81
21060,103,2024-04-06,457167.47
119664,544,2024-10-18,181521.31
64252,295,2024-02-17,485243.96
13962,69,2025-02-18,339213.71
42604,195,2024-12-20,80496.78
54607,255,2024-06-23,470246.08
38114,174,2025-02-22,160201.36
159798,714,2024-04-21,422184.29
112641,514,2024-11-13,72858.6
103764,473,2025-03-04,349376.04
106920,488,2024-12-15,149812.26
40134,185,2024-10-11,101242.12
128385,583,2024-08-29,24980.69
99914,455,2024-09-09,90040.48
25672,123,2024-08-30,30222.38
36066,165,2025-02-26,97581.65
152565,683,2024-09-20,227363.55
46406,214,2024-09-20,310991.15
101608,463,2025-01-03,195804.75
121388,552,2024-05-07,158395.29
165153,733,2025-01-26,418854.76
60106,277,2024-10-04,325190.92
115422,525,2024-11-01,47104.08
165365,734,2025-02-21,136182.19
77470,354,2024-12-09,171915.49
83842,385,2024-06-12,330637.87
41841,191,2024-12-24,107734.69
78933,363,2025-03-30,524123.12
15598,77,2024-11-24,11053.12
110691,507,2025-01-10,145090.03
137255,620,2024-06-29,125134.88
27914,130,2024-06-01,420783.66
12784,63,2025-03-22,139525.57
32793,149,2024-12-24,373373.66
168583,749,2025-03-03,75720.72
84311,386,2024-11-10,157523.17
107329,491,2024-09-18,43870.8
129315,586,2024-10-17,304286.92
102928,470,2024-12-02,46396.57
10475,53,2024-08-16,45978.9
154860,691,2025-02-11,128030.91
100174,456,2025-02-04,239772.95
153432,686,2024-11-07,169572.08
27590,129,2024-07-17,391720.24
161219,718,2024-11-23,272332.64
89303,408,2024-04-05,379576.75
173072,772,2024-12-10,521104.64
172056,767,2025-02-24,499772.67
158382,706,2024-12-22,269883.77
14702,74,2024-09-21,164014.91
128204,581,2025-03-29,61968.85
21593,106,2024-05-06,113919.17
18912,92,2025-03-18,314794.41
157449,703,2025-02-06,69203.83
11724,58,2025-02-20,62568.05
58233,268,2025-02-24,296841.79
81339,372,2025-01-23,551777.8
11639,58,2024-11-27,62470.3
147687,664,2025-01-31,43269.02
114071,520,2024-04-21,462167.65
62609,287,2024-06-20,393726.48
9733,50,2024-12-22,149508.47
166469,741,2024-06-21,68525.21
39161,180,2024-04-16,91405.41
33573,153,2024-09-23,347718.99
9657,50,2024-10-07,160535.95
130694,591,2024-08-15,468729.61
127942,581,2024-07-10,84323.52
135323,610,2024-09-09,157867.67
118465,539,2025-01-26,496315.6
158235,706,2024-07-28,272597.57
133957,604,2025-03-20,186584.91
18297,90,2024-10-07,101944.9
147759,665,2024-03-12,364445.42
175941,784,2024-09-01,190501.61
68159,311,2024-12-30,34609.44
88336,403,2025-02-13,192361.81
61691,283,2025-01-01,452838.17
38828,179,2024-08-07,373277.81
39916,184,2024-09-21,408327.57
144121,649,2024-11-09,238053.15
162446,724,2025-01-12,414138.19
118713,540,2025-02-06,358785.96
115037,523,2024-09-08,190138.93
31398,145,2024-10-15,369460.87
121167,551,2024-08-26,88976.61
143391,644,2025-01-04,54845.66
30477,140,2025-01-14,53526.21
18929,93,2024-05-23,290611.45
144966,652,2025-02-28,250570.22
178024,791,2025-01-08,247625.61
91652,420,2024-11-25,120307.7
154330,690,2024-10-13,132402.01
73029,336,2024-12-26,501208.2
68124,310,2025-03-20,348595.45
170915,764,2025-03-09,172481.63
135530,611,2025-01-18,88096.12
154620,691,2024-06-16,146514.62
129974,588,2024-12-25,72468.37
34387,158,2024-11-18,307024.15
83729,384,2025-03-20,118976.63
39224,180,2024-06-18,101075.87
175649,782,2025-02-15,320684.24
107483,491,2025-02-19,34622.65
109737,502,2025-03-31,356863.15
60170,277,2024-12-07,312477.02
104361,475,2024-12-19,135511.6
144506,651,2024-05-25,333140.51
12069,59,2025-01-14,264692.47
148367,666,2024-10-14,196473.66
50326,234,2024-11-28,403131.43
65576,300,2024-07-24,45862.5
153218,685,2025-02-15,404019.99
71810,329,2025-02-27,397739.48
8106,44,2024-10-22,139161.83
123092,558,2025-02-02,107139.18
5299,30,2025-02-07,213649.51
129904,588,2024-10-16,47400.07
5738,32,2025-03-05,285081.16
171622,766,2025-01-15,40236.07
178056,791,2025-02-09,254661.24
88659,405,2024-10-26,63313.89
172893,772,2024-06-14,488809.72
63897,293,2024-05-09,258804.36
49232,227,2024-12-13,44233.75
25085,120,2024-10-25,474503.06
18605,91,2024-07-19,252023.98
158204,706,2024-06-27,261624.18
107528,492,2024-03-29,267657.06
15670,77,2025-02-04,19964.42
149228,671,2024-11-24,113804.66
116079,530,2025-03-20,195388.52
12697,63,2024-12-25,130249.62
56154,262,2024-08-15,264728.34
46123,213,2024-08-10,441852.3
136277,616,2024-04-05,485188.95
154691,691,2024-08-26,139696.36
64734,296,2025-02-06,469496.37
95493,437,2024-10-27,354106.99
115616,526,2025-03-01,114827.67
123813,563,2025-03-03,236897.56
88687,405,2024-11-23,65176.49
96592,441,2025-01-04,263623.26
4831,28,2024-12-12,344968.75
100576,459,2024-12-24,205627.44
137033,619,2024-09-20,421876.49
95087,435,2025-02-24,487639.36
77709,355,2025-03-15,424871.09
158877,708,2024-10-22,45235.02
137133,619,2024-12-29,425951.5
65676,300,2024-11-01,37804.51
32336,147,2024-12-03,14726.79
129709,588,2024-04-04,60142.47
132109,595,2025-01-11,445506.19
49122,227,2024-08-25,33078.37
111409,510,2024-09-17,398328.68
166624,741,2024-11-23,90455.34
165159,733,2025-02-01,417661.02
81310,372,2024-12-25,531055.29
134657,606,2025-02-26,384872.97
177159,788,2024-09-08,495793.91
77407,354,2024-10-07,145360.07
8159,44,2024-12-14,123927.51
11751,58,2025-03-19,67062.74
80161,369,2024-07-10,261768.32
104019,474,2024-10-12,194795.59
80916,371,2024-10-16,69210.65
